,CustomerID,Name,Age,City,JoinDate,LastPurchaseDate,TotalOrders,TotalSpent,AvgOrderValue,PaymentMethod,CustomerLifetime,Recency,PurchaseFrequency,MonetaryValue,CLV,CustomerSegment,Recency_missing
172,C173,Imran,31,Rawalpindi,2018-04-26,2019-04-17,9,138803,15423,Cash,356,1555.0,0.025280898876404494,15422.555555555555,138803.0,Loyal,0
173,C174,Arslan,42,Islamabad,2023-04-06,2023-07-02,3,18836,6279,Cash,87,18.0,0.034482758620689655,6278.666666666667,18836.0,Regular,0
174,C175,Iqra,43,Sialkot,2023-12-02,2024-01-01,10,130873,13087,Card,30,1938.0,0.3333333333333333,13087.3,130872.99999999997,Loyal,1
175,C176,Danish,40,Sialkot,2023-02-16,2023-04-03,10,205751,20575,Card,46,108.0,0.21739130434782608,20575.1,205750.99999999997,VIP,0
176,C177,Laiba,27,Islamabad,2021-04-08,2022-07-21,3,71371,23790,Bank Transfer,469,364.0,0.006396588486140725,23790.333333333332,71370.99999999999,Regular,0
177,C178,Imran,36,Multan,2018-10-05,2020-04-25,37,784943,21215,Card,568,1181.0,0.06514084507042253,21214.675675675677,784943.0,VIP,0
178,C179,Arslan,21,Gujranwala,2022-05-04,2022-12-11,19,84877,4467,Card,221,221.0,0.08597285067873303,4467.210526315789,84876.99999999999,Regular,0
179,C180,Hassan,44,Sialkot,2021-09-23,2022-03-08,5,78077,15615,Cash,166,499.0,0.030120481927710843,15615.4,78077.0,Regular,0
180,C181,Saima,42,Quetta,2020-01-17,2020-07-03,7,126821,18117,Cash,168,1112.0,0.041666666666666664,18117.285714285714,126820.99999999999,Loyal,0
181,C182,Omar,21,Multan,2021-06-24,2023-01-02,28,608608,21736,Card,557,199.0,0.05026929982046679,21736.0,608608.0,VIP,0
182,C183,Sana,29,Multan,2018-07-15,2020-06-15,24,299174,12466,Mobile Wallet,701,1130.0,0.034236804564907276,12465.583333333334,299174.00000000006,VIP,0
183,C184,Ibrahim,43,Quetta,2022-05-03,2022-11-22,14,289073,20648,Mobile Wallet,203,240.0,0.06896551724137931,20648.071428571428,289073.0,VIP,0
184,C185,Mahnoor,28,Lahore,2022-10-05,2022-12-14,30,747492,24916,Cash,70,218.0,0.42857142857142855,24916.4,747492.0,VIP,0
185,C186,Aisha,23,Lahore,2021-09-05,2022-08-03,22,413643,18802,Bank Transfer,332,351.0,0.06626506024096386,18801.954545454544,413643.0,VIP,0
186,C187,Khalid,31,Quetta,2018-06-23,2019-07-19,30,395317,13177,Card,391,1462.0,0.07672634271099744,13177.233333333334,395317.00000000006,VIP,0
187,C188,Ibrahim,31,Hyderabad,2019-10-18,2019-12-18,12,292005,24334,Bank Transfer,61,1310.0,0.19672131147540983,24333.75,292004.99999999994,VIP,0
188,C189,Imran,27,Gujranwala,2022-02-09,2022-09-12,27,581331,21531,Cash,215,311.0,0.12558139534883722,21530.777777777777,581331.0,VIP,0
189,C190,Fatima,31,Quetta,2018-11-11,2020-07-20,11,231714,21065,Mobile Wallet,617,1095.0,0.017828200972447326,21064.909090909092,231714.00000000003,VIP,0
190,C191,Uzma,23,Karachi,2020-02-02,2021-07-27,36,625312,17370,Card,541,723.0,0.066543438077634,17369.777777777777,625312.0,VIP,0
191,C192,Talha,42,Quetta,2020-05-28,2022-03-15,21,409342,19492,Cash,656,492.0,0.03201219512195122,19492.47619047619,409342.0,VIP,0
192,C193,Saima,25,Quetta,2018-12-26,2020-12-23,23,361246,15706,Mobile Wallet,728,939.0,0.03159340659340659,15706.347826086956,361246.0,VIP,0
193,C194,Rabia,42,Gujranwala,2019-12-15,2021-01-18,35,382107,10917,Cash,400,913.0,0.0875,10917.342857142858,382107.0,VIP,0
194,C195,Uzma,45,Quetta,2018-04-18,2019-05-22,38,853242,22454,Cash,399,1520.0,0.09523809523809523,22453.736842105263,853241.9999999999,VIP,0
195,C196,Zara,22,Faisalabad,2022-06-19,2023-07-21,33,694176,21036,Bank Transfer,397,1938.0,0.08312342569269521,21035.636363636364,694176.0,VIP,1
196,C197,Zara,24,Multan,2018-10-31,2020-03-04,32,660039,20626,Cash,490,1233.0,0.0653061224489796,20626.21875,660039.0000000001,VIP,0
197,C198,Hina,33,Hyderabad,2018-08-15,2019-01-19,36,318147,8837,Cash,157,1643.0,0.22929936305732485,8837.416666666666,318147.0,VIP,0
198,C199,Bilal,31,Hyderabad,2021-03-09,2021-06-27,19,200884,10573,Mobile Wallet,110,753.0,0.17272727272727273,10572.842105263158,200884.0,VIP,0
199,C200,Farhan,39,Hyderabad,2019-01-18,2020-07-15,13,317525,24425,Cash,544,1100.0,0.02389705882352941,24425.0,317525.0,VIP,0
200,C201,Noman,43,Sialkot,2021-10-14,2023-06-13,5,23612,4722,Mobile Wallet,607,37.0,0.008237232289950576,4722.4,23611.999999999996,Regular,0
201,C202,Laiba,33,Sialkot,2018-05-05,2019-10-26,37,506250,13682,Mobile Wallet,539,1363.0,0.0686456400742115,13682.432432432432,506250.0,VIP,0
202,C203,Ibrahim,29,Quetta,2018-10-26,2019-01-25,13,237233,18249,Bank Transfer,91,1637.0,0.14285714285714285,18248.69230769231,237233.00000000003,VIP,0
203,C204,Noman,24,Multan,2021-07-31,2022-08-18,28,237998,8500,Card,383,336.0,0.0731070496083551,8499.92857142857,237997.99999999997,VIP,0
204,C205,Khalid,23,Faisalabad,2023-01-16,2023-04-19,12,82196,6850,Bank Transfer,93,92.0,0.12903225806451613,6849.666666666667,82196.0,Regular,0
205,C206,Bushra,27,Islamabad,2021-09-03,2023-05-17,23,241244,10489,Bank Transfer,621,64.0,0.037037037037037035,10488.869565217392,241244.0,VIP,0
206,C207,Saima,35,Faisalabad,2023-07-31,2023-08-30,8,135153,16894,Cash,30,1938.0,0.26666666666666666,16894.125,135153.0,Loyal,1
207,C208,Yusuf,21,Karachi,2021-02-26,2022-08-16,33,442596,13412,Card,536,338.0,0.061567164179104475,13412.0,442596.0,VIP,0
208,C209,Talha,43,Multan,2022-07-10,2023-02-12,5,81786,16357,Cash,217,158.0,0.02304147465437788,16357.2,81786.0,Regular,0
209,C210,Farhan,22,Peshawar,2023-08-28,2023-09-27,38,516544,13593,Card,30,1938.0,1.2666666666666666,13593.263157894737,516543.99999999994,VIP,1
210,C211,Hassan,32,Multan,2021-10-20,2023-06-13,26,220073,8464,Bank Transfer,601,37.0,0.04326123128119801,8464.346153846154,220073.00000000003,VIP,0
211,C212,Ayesha,21,Islamabad,2021-09-26,2023-02-23,36,659084,18308,Cash,515,147.0,0.06990291262135923,18307.88888888889,659084.0000000001,VIP,0
212,C213,Noman,30,Islamabad,2022-05-29,2023-05-09,22,507566,23071,Bank Transfer,345,72.0,0.06376811594202898,23071.18181818182,507566.0,VIP,0
213,C214,Tania,35,Karachi,2022-02-17,2022-09-04,10,177967,17797,Card,199,319.0,0.05025125628140704,17796.7,177967.00000000003,Loyal,0
214,C215,Nadia,40,Sialkot,2020-07-21,2020-10-11,40,763699,19092,Bank Transfer,82,1012.0,0.4878048780487805,19092.475,763698.9999999999,VIP,0
215,C216,Bilal,21,Sialkot,2019-03-27,2019-11-07,4,72428,18107,Cash,225,1351.0,0.017777777777777778,18107.0,72428.0,Regular,0
216,C217,Omar,33,Hyderabad,2023-04-16,2023-05-23,11,224196,20381,Mobile Wallet,37,58.0,0.2972972972972973,20381.454545454544,224196.0,VIP,0
217,C218,Kiran,36,Peshawar,2021-07-09,2022-02-01,32,676175,21130,Mobile Wallet,207,534.0,0.15458937198067632,21130.46875,676175.0,VIP,0
218,C219,Nadia,39,Quetta,2020-02-27,2020-12-05,20,436758,21838,Mobile Wallet,282,957.0,0.07092198581560284,21837.9,436758.00000000006,VIP,0
219,C220,Sana,42,Quetta,2021-07-22,2022-12-25,25,583400,23336,Mobile Wallet,521,207.0,0.04798464491362764,23336.0,583400.0,VIP,0
220,C221,Waqar,41,Hyderabad,2022-04-05,2022-11-23,25,215365,8615,Mobile Wallet,232,239.0,0.10775862068965517,8614.6,215364.99999999997,VIP,0
221,C222,Zara,31,Quetta,2020-11-16,2022-04-20,16,175509,10969,Mobile Wallet,520,456.0,0.03076923076923077,10969.3125,175509.00000000003,Loyal,0
222,C223,Nadia,24,Lahore,2020-09-07,2021-06-12,6,124883,20814,Cash,278,768.0,0.02158273381294964,20813.833333333332,124883.0,Loyal,0
223,C224,Danish,30,Quetta,2019-02-16,2021-02-12,11,47989,4363,Cash,727,888.0,0.015130674002751032,4362.636363636364,47989.0,Regular,0
224,C225,Arslan,35,Gujranwala,2020-03-27,2021-02-14,23,311576,13547,Card,324,886.0,0.07098765432098765,13546.782608695652,311576.0,VIP,0
225,C226,Uzma,37,Karachi,2019-12-19,2021-03-20,14,76272,5448,Bank Transfer,457,852.0,0.030634573304157548,5448.0,76272.0,Regular,0
226,C227,Rabia,43,Faisalabad,2018-06-03,2018-07-12,22,502532,22842,Mobile Wallet,39,1834.0,0.5641025641025641,22842.363636363636,502531.99999999994,VIP,0
227,C228,Saad,36,Quetta,2019-07-04,2020-12-31,32,401359,12542,Card,546,931.0,0.05860805860805861,12542.46875,401358.99999999994,VIP,0
228,C229,Khalid,40,Faisalabad,2020-02-02,2020-03-17,24,330231,13760,Cash,44,1220.0,0.5454545454545454,13759.625,330230.99999999994,VIP,0
229,C230,Ibrahim,33,Hyderabad,2021-09-05,2022-01-01,28,193211,6900,Cash,118,565.0,0.23728813559322035,6900.392857142857,193211.0,Loyal,0
230,C231,Bilal,20,Faisalabad,2022-04-21,2022-09-18,31,413130,13327,Mobile Wallet,150,305.0,0.20666666666666667,13326.774193548386,413130.0,VIP,0
231,C232,Laiba,20,Faisalabad,2022-01-12,2022-10-10,6,47074,7846,Cash,271,283.0,0.02214022140221402,7845.666666666667,47074.0,Regular,0
232,C233,Fahad,42,Faisalabad,2019-04-26,2021-03-10,21,340764,16227,Cash,684,862.0,0.03070175438596491,16226.857142857143,340764.0,VIP,0
233,C234,Kiran,24,Quetta,2022-03-11,2022-11-08,38,757263,19928,Cash,242,254.0,0.15702479338842976,19927.973684210527,757263.0000000001,VIP,0
234,C235,Anum,45,Lahore,2023-11-23,2023-12-23,36,546664,15185,Card,30,1938.0,1.2,15185.111111111111,546664.0,VIP,1
235,C236,Saad,36,Rawalpindi,2019-09-06,2020-03-22,23,481334,20928,Cash,198,1215.0,0.11616161616161616,20927.565217391304,481333.99999999994,VIP,0
236,C237,Kiran,22,Hyderabad,2022-12-30,2023-02-12,32,266688,8334,Bank Transfer,44,158.0,0.7272727272727273,8334.0,266688.0,VIP,0
237,C238,Iqra,34,Gujranwala,2021-06-16,2021-08-07,28,356396,12728,Cash,52,712.0,0.5384615384615384,12728.42857142857,356395.99999999994,VIP,0
238,C239,Ayesha,33,Multan,2018-09-19,2020-04-25,6,39392,6565,Bank Transfer,584,1181.0,0.010273972602739725,6565.333333333333,39391.99999999999,Regular,0
239,C240,Danish,25,Islamabad,2022-09-18,2023-04-27,27,523478,19388,Bank Transfer,221,84.0,0.12217194570135746,19388.074074074073,523477.9999999999,VIP,0
240,C241,Saad,24,Gujranwala,2021-11-25,2022-04-25,14,299221,21373,Cash,151,451.0,0.09271523178807947,21372.928571428572,299221.0,VIP,0
241,C242,Uzma,20,Karachi,2021-05-07,2022-09-23,37,664303,17954,Cash,504,300.0,0.07341269841269842,17954.135135135137,664303.0000000001,VIP,0
242,C243,Yusuf,24,Faisalabad,2020-02-12,2020-07-06,5,89704,17941,Card,145,1109.0,0.034482758620689655,17940.8,89703.99999999999,Regular,0
243,C244,Imran,23,Sialkot,2018-05-18,2019-09-17,6,73848,12308,Bank Transfer,487,1402.0,0.012320328542094456,12308.0,73848.0,Regular,0
244,C245,Saad,26,Karachi,2019-07-28,2021-01-23,21,252873,12042,Mobile Wallet,545,908.0,0.03853211009174312,12041.57142857143,252873.00000000003,VIP,0
245,C246,Aisha,27,Faisalabad,2019-08-10,2021-07-16,36,401249,11146,Mobile Wallet,706,734.0,0.05099150141643059,11145.805555555555,401249.0,VIP,0
246,C247,Waqar,43,Islamabad,2022-10-16,2023-07-26,6,95759,15960,Bank Transfer,283,1938.0,0.02120141342756184,15959.833333333334,95759.00000000001,Regular,1
247,C248,Aisha,42,Peshawar,2022-07-31,2022-11-14,22,348009,15819,Bank Transfer,106,248.0,0.20754716981132076,15818.59090909091,348009.0,VIP,0
248,C249,Bilal,29,Islamabad,2023-03-12,2023-04-18,38,696982,18342,Cash,37,93.0,1.027027027027027,18341.63157894737,696982.0000000001,VIP,0
249,C250,Talha,26,Multan,2018-11-20,2020-03-24,26,183405,7054,Cash,490,1213.0,0.053061224489795916,7054.038461538462,183405.0,Loyal,0
250,C251,Ibrahim,41,Sialkot,2018-06-11,2018-09-23,15,356618,23775,Cash,104,1761.0,0.14423076923076922,23774.533333333333,356618.0,VIP,0
251,C252,Zain,29,Karachi,2020-05-17,2020-12-27,10,205091,20509,Cash,224,935.0,0.044642857142857144,20509.1,205090.99999999997,VIP,0
252,C253,Bilal,37,Multan,2021-03-05,2022-04-28,32,697777,21806,Mobile Wallet,419,448.0,0.07637231503579953,21805.53125,697777.0,VIP,0
253,C254,Fahad,35,Quetta,2019-02-08,2020-07-02,23,241919,10518,Bank Transfer,510,1113.0,0.045098039215686274,10518.217391304348,241919.0,VIP,0
254,C255,Bilal,43,Islamabad,2018-03-08,2018-12-30,38,886164,23320,Bank Transfer,297,1663.0,0.12794612794612795,23320.105263157893,886163.9999999999,VIP,0
255,C256,Omar,30,Rawalpindi,2022-04-05,2023-02-20,18,368354,20464,Mobile Wallet,321,150.0,0.056074766355140186,20464.11111111111,368354.0,VIP,0
256,C257,Arslan,43,Gujranwala,2023-07-03,2023-08-02,13,195338,15026,Bank Transfer,30,1938.0,0.43333333333333335,15026.0,195338.00000000003,Loyal,1
257,C258,Saad,40,Karachi,2023-11-17,2023-12-17,7,40157,5737,Bank Transfer,30,1938.0,0.23333333333333334,5736.714285714285,40157.0,Regular,1
258,C259,Bilal,22,Islamabad,2018-02-07,2018-10-18,35,654563,18702,Bank Transfer,253,1736.0,0.1383399209486166,18701.8,654563.0,VIP,0
259,C260,Sara,20,Hyderabad,2022-08-12,2022-09-17,4,87285,21821,Mobile Wallet,36,306.0,0.1111111111111111,21821.25,87284.99999999999,Regular,0
260,C261,Danish,45,Islamabad,2019-03-15,2019-07-21,36,311364,8649,Mobile Wallet,128,1460.0,0.28125,8649.0,311364.0,VIP,0
261,C262,Nadia,45,Peshawar,2018-11-20,2020-01-06,28,536585,19164,Cash,412,1291.0,0.06796116504854369,19163.75,536585.0,VIP,0
262,C263,Imran,40,Gujranwala,2018-05-10,2018-09-12,28,454306,16225,Bank Transfer,125,1772.0,0.224,16225.214285714286,454306.00000000006,VIP,0
263,C264,Ahmed,42,Islamabad,2018-12-05,2020-05-29,30,448584,14953,Card,541,1147.0,0.05545286506469501,14952.8,448583.99999999994,VIP,0
264,C265,Ayesha,27,Rawalpindi,2023-05-02,2023-06-18,5,32773,6555,Mobile Wallet,47,32.0,0.10638297872340426,6554.6,32773.0,Regular,0
265,C266,Laiba,41,Karachi,2020-01-05,2020-12-22,4,43527,10882,Bank Transfer,352,940.0,0.011363636363636364,10881.75,43527.0,Regular,0
266,C267,Tania,25,Sialkot,2020-09-11,2022-05-14,27,576386,21348,Cash,610,432.0,0.04426229508196721,21347.62962962963,576386.0,VIP,0
267,C268,Zara,36,Multan,2018-08-08,2018-12-16,30,359971,11999,Mobile Wallet,130,1677.0,0.23076923076923078,11999.033333333333,359971.0,VIP,0
268,C269,Anum,39,Peshawar,2021-08-29,2021-10-28,20,374907,18745,Mobile Wallet,60,630.0,0.3333333333333333,18745.35,374906.99999999994,VIP,0
269,C270,Maryam,33,Islamabad,2022-04-06,2022-06-18,21,258978,12332,Card,73,397.0,0.2876712328767123,12332.285714285714,258977.99999999997,VIP,0
270,C271,Ibrahim,42,Gujranwala,2019-09-24,2020-11-25,23,349521,15197,Card,428,967.0,0.053738317757009345,15196.565217391304,349521.0,VIP,0
271,C272,Saima,31,Faisalabad,2019-02-23,2019-08-07,8,80560,10070,Bank Transfer,165,1443.0,0.048484848484848485,10070.0,80560.0,Regular,0
272,C273,Imran,31,Hyderabad,2019-01-17,2020-10-19,23,363684,15812,Bank Transfer,641,1004.0,0.0358814352574103,15812.347826086956,363684.0,VIP,0
273,C274,Imran,43,Hyderabad,2020-09-21,2022-05-29,36,350391,9733,Cash,615,417.0,0.05853658536585366,9733.083333333334,350391.00000000006,VIP,0
274,C275,Farhan,28,Quetta,2019-08-21,2019-11-23,13,231845,17834,Mobile Wallet,94,1335.0,0.13829787234042554,17834.23076923077,231845.00000000003,VIP,0
275,C276,Imran,31,Faisalabad,2020-10-07,2022-08-08,34,806842,23731,Bank Transfer,670,346.0,0.050746268656716415,23730.647058823528,806841.9999999999,VIP,0
276,C277,Farhan,20,Peshawar,2021-09-22,2023-07-19,27,397157,14710,Bank Transfer,665,1.0,0.0406015037593985,14709.518518518518,397157.00000000006,VIP,0
277,C278,Anum,24,Faisalabad,2021-08-06,2023-05-15,15,289950,19330,Bank Transfer,647,66.0,0.023183925811437404,19330.0,289950.0,VIP,0
278,C279,Tania,43,Gujranwala,2023-07-05,2023-08-04,23,367158,15963,Bank Transfer,30,1938.0,0.7666666666666667,15963.391304347826,367158.0,VIP,1
279,C280,Waqar,26,Sialkot,2020-01-07,2022-01-04,38,193880,5102,Bank Transfer,728,562.0,0.0521978021978022,5102.105263157895,193880.00000000003,Loyal,0
280,C281,Sana,34,Faisalabad,2018-10-11,2020-01-02,34,294920,8674,Cash,448,1295.0,0.07589285714285714,8674.117647058823,294919.99999999994,VIP,0
281,C282,Usman,42,Peshawar,2022-03-25,2022-05-31,31,729864,23544,Bank Transfer,67,415.0,0.4626865671641791,23544.0,729864.0000000001,VIP,0
282,C283,Bushra,37,Karachi,2022-01-12,2022-05-09,9,110927,12325,Mobile Wallet,117,437.0,0.07692307692307693,12325.222222222223,110927.00000000001,Loyal,0
283,C284,Noman,21,Sialkot,2022-06-25,2023-01-10,30,213159,7105,Mobile Wallet,199,191.0,0.1507537688442211,7105.3,213159.0,VIP,0
284,C285,Fahad,37,Sialkot,2020-06-24,2021-10-23,26,435601,16754,Cash,486,635.0,0.053497942386831275,16753.884615384617,435601.0,VIP,0
285,C286,Ahmed,35,Lahore,2021-04-25,2022-07-24,8,64492,8062,Cash,455,361.0,0.017582417582417582,8061.5,64492.0,Regular,0
286,C287,Zain,34,Rawalpindi,2023-11-05,2023-12-05,25,470331,18813,Bank Transfer,30,1938.0,0.8333333333333334,18813.24,470331.00000000006,VIP,1
287,C288,Farhan,21,Lahore,2018-04-03,2019-04-19,9,88096,9788,Cash,381,1553.0,0.023622047244094488,9788.444444444445,88096.0,Regular,0
288,C289,Iqra,25,Multan,2022-10-13,2023-07-06,17,297434,17496,Cash,266,14.0,0.06390977443609022,17496.117647058825,297434.0,VIP,0
289,C290,Bushra,32,Karachi,2020-03-19,2021-07-22,40,714962,17874,Cash,490,728.0,0.08163265306122448,17874.05,714962.0,VIP,0
290,C291,Imran,38,Lahore,2020-02-05,2021-03-15,23,239490,10413,Mobile Wallet,404,857.0,0.05693069306930693,10412.608695652174,239490.00000000003,VIP,0
291,C292,Kiran,36,Gujranwala,2021-07-07,2023-04-09,27,641864,23773,Card,641,102.0,0.0421216848673947,23772.74074074074,641864.0,VIP,0
292,C293,Khalid,39,Islamabad,2021-05-03,2023-02-21,40,275745,6894,Mobile Wallet,659,149.0,0.06069802731411229,6893.625,275745.0,VIP,0
293,C294,Farhan,23,Islamabad,2022-03-10,2023-03-30,12,246080,20507,Cash,385,112.0,0.03116883116883117,20506.666666666668,246080.0,VIP,0
294,C295,Bushra,25,Quetta,2019-12-11,2021-07-31,13,255069,19621,Cash,598,719.0,0.021739130434782608,19620.69230769231,255069.0,VIP,0
295,C296,Khalid,39,Karachi,2022-01-10,2022-02-18,34,279299,8215,Bank Transfer,39,517.0,0.8717948717948718,8214.676470588236,279299.0,VIP,0
296,C297,Mahnoor,40,Quetta,2022-08-03,2023-05-11,29,537168,18523,Card,281,70.0,0.10320284697508897,18523.03448275862,537168.0,VIP,0
297,C298,Uzma,29,Karachi,2021-01-30,2021-10-17,37,481460,13012,Bank Transfer,260,641.0,0.1423076923076923,13012.432432432432,481459.99999999994,VIP,0
298,C299,Kiran,37,Hyderabad,2019-04-09,2020-12-15,10,131295,13130,Mobile Wallet,616,947.0,0.016233766233766232,13129.5,131294.99999999997,Loyal,0
299,C300,Ayesha,44,Quetta,2020-06-14,2021-09-22,9,106794,11866,Card,465,666.0,0.01935483870967742,11866.0,106794.00000000001,Loyal,0
300,C301,Yusuf,22,Quetta,2019-04-26,2020-01-23,16,379280,23705,Bank Transfer,272,1274.0,0.058823529411764705,23705.0,379280.0,VIP,0
301,C302,Usman,45,Rawalpindi,2020-04-27,2020-07-26,39,606255,15545,Cash,90,1089.0,0.43333333333333335,15545.0,606255.0,VIP,0
302,C303,Farhan,29,Sialkot,2020-12-31,2022-07-10,9,79494,8833,Bank Transfer,556,375.0,0.01618705035971223,8832.666666666666,79493.99999999999,Regular,0
303,C304,Nadia,40,Islamabad,2019-06-28,2020-04-08,12,180384,15032,Bank Transfer,285,1198.0,0.042105263157894736,15032.0,180383.99999999997,Loyal,0
304,C305,Waqar,40,Faisalabad,2022-08-24,2023-04-03,31,203375,6560,Card,222,108.0,0.13963963963963963,6560.4838709677415,203374.99999999997,VIP,0
305,C306,Talha,42,Multan,2023-02-06,2023-07-10,23,504188,21921,Card,154,10.0,0.14935064935064934,21921.217391304348,504187.99999999994,VIP,0
306,C307,Saima,40,Gujranwala,2022-01-07,2022-04-11,37,612402,16551,Bank Transfer,94,465.0,0.39361702127659576,16551.405405405407,612402.0000000001,VIP,0
307,C308,Kiran,28,Multan,2021-03-07,2022-03-17,38,839408,22090,Bank Transfer,375,490.0,0.10133333333333333,22089.684210526317,839408.0,VIP,0
308,C309,Ayesha,21,Lahore,2023-02-26,2023-03-30,10,91221,9122,Card,32,112.0,0.3125,9122.1,91221.0,Regular,0
309,C310,Bushra,26,Islamabad,2021-05-21,2021-11-29,20,143342,7167,Mobile Wallet,192,598.0,0.10416666666666667,7167.1,143342.0,Loyal,0
310,C311,Hamza,20,Faisalabad,2020-09-30,2022-01-30,11,93562,8506,Card,487,536.0,0.022587268993839837,8505.636363636364,93562.00000000001,Regular,0
311,C312,Saima,33,Karachi,2018-05-03,2018-12-10,16,202076,12630,Card,221,1683.0,0.07239819004524888,12629.75,202076.00000000003,VIP,0
312,C313,Laiba,26,Sialkot,2022-09-15,2023-12-31,31,736863,23770,Card,472,1938.0,0.06567796610169492,23769.774193548386,736863.0,VIP,1
313,C314,Farhan,42,Peshawar,2021-10-25,2023-06-16,12,151274,12606,Mobile Wallet,599,34.0,0.02003338898163606,12606.166666666666,151274.0,Loyal,0
314,C315,Omar,22,Peshawar,2019-02-01,2021-03-07,25,604960,24198,Card,765,865.0,0.032679738562091505,24198.4,604960.0000000001,VIP,0
315,C316,Sana,37,Lahore,2022-03-31,2022-10-08,38,573310,15087,Mobile Wallet,191,285.0,0.19895287958115182,15087.105263157895,573310.0,VIP,0
316,C317,Bushra,26,Lahore,2018-07-07,2022-04-21,17,258139,15185,Cash,1384,455.0,0.012283236994219654,15184.64705882353,258139.00000000003,VIP,0
317,C318,Omar,32,Faisalabad,2023-02-01,2023-12-31,26,265067,10195,Cash,333,1938.0,0.07807807807807808,10194.884615384615,265067.0,VIP,1
318,C319,Saad,42,Sialkot,2018-10-20,2022-04-19,13,299228,23018,Cash,1277,457.0,0.010180109631949883,23017.53846153846,299228.0,VIP,0
319,C320,Sana,32,Faisalabad,2020-06-18,2023-12-31,23,152878,6647,Card,1291,1938.0,0.017815646785437646,6646.869565217391,152878.0,Loyal,1
320,C321,Ayesha,32,Faisalabad,2018-09-29,2020-01-04,39,579969,14871,Bank Transfer,462,1293.0,0.08441558441558442,14871.0,579969.0,VIP,0
321,C322,Fatima,40,Quetta,2019-08-09,2021-03-03,11,147416,13401,Mobile Wallet,572,869.0,0.019230769230769232,13401.454545454546,147416.0,Loyal,0
322,C323,Saima,33,Gujranwala,2022-06-24,2023-12-31,17,162198,9541,Card,555,1938.0,0.03063063063063063,9541.058823529413,162198.0,Loyal,1
323,C324,Hassan,23,Islamabad,2019-10-18,2023-09-10,30,704152,23472,Bank Transfer,1423,1938.0,0.02108222066057625,23471.733333333334,704152.0000000001,VIP,1
324,C325,Nadia,34,Hyderabad,2020-10-26,2023-12-31,3,26736,8912,Mobile Wallet,1161,1938.0,0.002583979328165375,8912.0,26736.0,Regular,1
325,C326,Sara,23,Faisalabad,2022-11-16,2023-11-04,32,170806,5338,Mobile Wallet,353,1938.0,0.0906515580736544,5337.6875,170806.00000000003,Loyal,1
326,C327,Tania,44,Islamabad,2023-09-11,2023-12-31,22,481156,21871,Cash,111,1938.0,0.1981981981981982,21870.727272727272,481156.0,VIP,1
327,C328,Hina,44,Islamabad,2023-12-13,2023-12-31,23,460009,20000,Mobile Wallet,18,1938.0,1.2777777777777777,20000.391304347828,460009.0,VIP,1
328,C329,Zain,27,Karachi,2020-09-13,2023-12-18,8,63896,7987,Card,1191,1938.0,0.006717044500419815,7987.0,63896.0,Regular,1
329,C330,Mahnoor,44,Islamabad,2019-06-10,2023-03-22,33,734061,22244,Bank Transfer,1381,120.0,0.02389572773352643,22244.272727272728,734061.0,VIP,0
330,C331,Yusuf,37,Rawalpindi,2021-06-30,2023-10-25,26,523339,20128,Bank Transfer,847,1938.0,0.030696576151121605,20128.423076923078,523339.0,VIP,1
331,C332,Hamza,27,Rawalpindi,2018-09-20,2020-09-11,4,97631,24408,Cash,722,1042.0,0.00554016620498615,24407.75,97631.0,Regular,0
332,C333,Ali,22,Sialkot,2018-08-30,2020-01-10,7,43720,6246,Card,498,1287.0,0.014056224899598393,6245.714285714285,43719.99999999999,Regular,0
333,C334,Tania,27,Faisalabad,2023-06-12,2023-12-31,37,353109,9543,Bank Transfer,202,1938.0,0.18316831683168316,9543.486486486487,353109.0,VIP,1
334,C335,Waqar,45,Quetta,2022-07-26,2023-09-18,9,74753,8306,Mobile Wallet,419,1938.0,0.021479713603818614,8305.888888888889,74752.99999999999,Regular,1
335,C336,Anum,33,Quetta,2018-08-10,2022-06-19,9,62261,6918,Mobile Wallet,1409,396.0,0.0063875088715401,6917.888888888889,62261.0,Regular,0
336,C337,Omar,27,Rawalpindi,2020-02-19,2023-03-23,31,295059,9518,Mobile Wallet,1128,119.0,0.0274822695035461,9518.032258064517,295059.00000000006,VIP,0
337,C338,Sana,27,Lahore,2022-12-21,2023-12-31,9,60824,6758,Card,375,1938.0,0.024,6758.222222222223,60824.00000000001,Regular,1
338,C339,Bilal,44,Rawalpindi,2019-11-13,2022-03-24,34,686064,20178,Bank Transfer,862,483.0,0.03944315545243619,20178.352941176472,686064.0,VIP,0
339,C340,Hassan,25,Peshawar,2018-01-09,2020-04-17,19,370147,19481,Bank Transfer,829,1189.0,0.022919179734620022,19481.42105263158,370147.0,VIP,0
340,C341,Danish,26,Faisalabad,2020-06-10,2020-11-06,40,870659,21766,Mobile Wallet,149,986.0,0.2684563758389262,21766.475,870659.0,VIP,0
341,C342,Hassan,21,Gujranwala,2023-05-07,2023-12-31,36,349483,9708,Card,238,1938.0,0.15126050420168066,9707.861111111111,349483.0,VIP,1
342,C343,Khalid,22,Gujranwala,2018-10-06,2022-08-18,18,315666,17537,Cash,1412,336.0,0.012747875354107648,17537.0,315666.0,VIP,0
343,C344,Saima,39,Karachi,2018-12-02,2021-05-08,40,942983,23575,Mobile Wallet,888,803.0,0.04504504504504504,23574.575,942983.0,VIP,0
